ph,nitrogenio,fosforo,postassio,probabilidade_precipitacao,chuva_3h,bloqueio_meteorológico,estado_bomba,mes,hora
7.678213513232219,1,1,1,0.66,0.27,1,0,9,7
7.934177315128245,1,1,0,0.97,0.64,1,0,5,15
7.250327320202647,1,1,0,0.24,1.05,0,0,2,5
6.467256835614987,1,1,1,0.51,0.28,0,0,9,18
6.045810256810553,1,1,1,0.71,0.29,1,0,3,1
5.729196374038136,1,0,1,0.77,0.29,1,0,1,9
5.6476959403522615,1,1,1,0.71,3.23,1,0,2,22
6.57626653316382,1,1,1,0.65,0.68,1,0,5,14
7.057486284434985,1,0,1,0.43,1.77,0,0,4,18
6.22516722834406,1,0,1,0.48,0.02,0,0,1,4
6.995220486045875,1,1,1,0.77,0.93,1,0,4,0
6.363526001278161,1,1,0,0.13,0.91,0,0,7,21
6.225278581987439,1,1,1,0.66,0.09,1,0,2,2
6.049989941415296,1,1,1,0.91,1.3,1,0,1,3
6.692804726969861,1,1,1,0.78,2.7,1,0,8,14
5.9655961909908095,1,1,1,0.89,1.31,1,0,11,10
7.166642959021611,1,1,1,0.64,0.61,1,0,12,14
7.275577534534881,1,1,1,0.91,0.31,1,0,7,20
5.911248813352108,1,0,1,0.51,0.39,0,0,5,2
6.73597180745135,1,1,1,0.17,0.62,0,1,6,2
5.8524691675780645,0,1,1,0.83,0.81,1,0,9,16
7.402702305330073,1,1,1,0.84,1.12,1,0,7,17
6.892882183182337,1,1,1,0.72,1.39,1,0,2,11
6.79062807545236,1,1,1,0.73,0.43,1,0,4,11
7.789171097468487,1,0,1,0.48,0.16,0,0,12,17
5.261408236199626,1,1,1,0.71,0.04,1,0,3,0
5.796513333858652,1,0,1,0.88,0.81,1,0,9,22
5.986525818846096,1,1,1,0.57,0.81,0,0,5,20
7.408060428978374,1,1,1,0.43,0.32,0,0,5,17
5.962896667122656,0,1,1,0.19,1.08,0,0,7,11
6.710168548781612,1,1,1,0.61,0.29,1,0,10,23
6.852890373095548,1,0,1,0.17,2.58,1,0,3,7
7.316503488732395,0,1,1,0.81,0.59,1,0,5,3
6.321861253673442,1,1,1,0.32,1.78,0,1,7,11
7.66581780994365,1,0,1,0.35,1.89,0,0,12,6
6.081576370893803,1,1,0,0.84,0.32,1,0,4,10
6.027485277003671,1,1,1,0.83,1.35,1,0,3,23
7.998681129537999,1,1,0,0.31,3.44,1,0,5,12
6.566478812209577,1,1,0,0.42,1.04,0,0,5,8
7.619007988378394,1,1,1,0.9,0.2,1,0,9,1
6.191255331594795,1,1,1,0.51,0.74,0,0,4,20
6.874910115714835,1,1,1,0.8,1.37,1,0,12,14
7.731553649915277,1,0,1,0.85,2.87,1,0,4,4
6.153018059917976,1,1,1,0.86,0.23,1,0,2,20
7.617901577790095,1,1,1,0.28,3.26,1,0,11,2
5.780490685579928,1,1,1,0.74,0.44,1,0,7,13
6.161096782158587,1,1,1,0.33,2.15,1,0,4,3
6.940781434516268,1,1,1,0.43,0.71,0,0,1,14
6.561113391627788,1,1,1,0.59,0.26,0,0,1,3
6.593226444873111,1,1,0,0.05,1.08,0,0,5,9
6.27810573300071,1,1,1,0.39,1.21,0,0,9,22
6.237443870218745,1,0,0,0.56,1.71,0,0,10,18
7.452856603209623,1,1,1,0.61,0.05,1,0,5,23
5.437678683140198,1,1,1,0.53,0.13,0,0,10,21
6.866345438530584,1,1,1,0.11,0.73,0,0,6,2
6.0305876387132935,0,1,1,0.26,0.37,0,0,12,18
6.313786126598629,1,1,1,0.43,0.04,0,0,5,15
6.29963026366909,1,1,0,0.64,1.77,1,0,8,21
6.041488749955004,1,1,1,0.45,0.4,0,0,7,6
6.012421186212419,0,1,1,0.8,2.69,1,0,3,12
5.510081545669354,1,1,0,0.54,2.18,1,0,7,22
7.350969471187533,1,1,1,0.19,2.6,1,0,11,18
6.095003095254621,1,1,1,0.65,1.51,1,0,4,2
6.865541795083043,1,1,1,0.97,0.45,1,0,5,5
6.482207124336066,1,1,1,0.45,0.49,0,0,6,0
5.863939479019574,1,1,0,0.09,0.24,0,0,10,15
6.35358248084705,1,1,1,0.49,0.91,0,0,11,7
7.168100138599126,1,1,1,0.13,0.08,0,0,6,12
6.752469437305349,1,1,1,0.72,1.2,1,0,10,4
5.160663641858131,0,1,1,0.49,0.36,0,0,7,5
6.322070577072926,1,1,1,0.26,0.8,0,0,10,5
6.557692320306882,1,1,1,0.97,1.92,1,0,9,13
6.1501336476668245,1,1,1,0.95,1.23,1,0,9,7
6.169995470963869,1,1,1,0.8,0.11,1,0,9,12
6.8765327765147095,1,1,1,0.37,0.1,0,0,3,11
6.675901810657283,1,1,1,0.95,2.36,1,0,5,14
6.269305455847849,1,1,1,0.09,0.13,0,1,4,21
4.878488010458375,0,1,1,0.79,0.75,1,0,8,7
5.567661456580038,1,1,1,0.25,2.49,1,0,8,20
6.679066024971867,1,1,1,0.37,0.58,0,1,4,14
6.641798344493426,1,0,0,0.83,1.37,1,0,11,20
6.811301040209888,1,1,1,0.22,1.29,0,0,12,16
7.205889823650764,1,1,1,0.14,0.55,0,0,8,7
6.532167161187568,0,1,1,0.85,0.39,1,0,5,0
4.969756168992498,1,0,1,0.61,1.69,1,0,9,11
5.745703345716226,1,1,1,0.69,1.06,1,0,5,3
6.073341182552071,1,0,1,0.37,0.1,0,0,7,14
5.965331322834151,1,1,1,0.52,0.49,0,0,8,22
6.745159067084543,1,1,1,0.78,0.98,1,0,1,15
6.871823760129392,1,1,1,0.45,1.67,0,0,7,14
5.806599256327172,1,1,1,0.17,1.2,0,0,1,13
6.08589651516667,0,1,1,0.33,0.56,0,0,8,10
6.292324566972455,0,1,1,0.02,0.04,0,0,4,9
6.758280776199859,1,0,1,0.9,0.42,1,0,12,21
7.714774036492938,1,1,0,0.3,0.33,0,0,12,3
7.753699024465165,0,1,1,0.49,0.22,0,0,10,8
7.174404878136399,1,1,1,0.85,0.06,1,0,8,13
6.447395564355276,1,1,1,0.45,0.01,0,0,7,8
6.143832607202948,1,0,1,0.36,0.24,0,0,4,22
5.928578335520622,1,0,1,0.66,1.66,1,0,10,17
6.810174159144143,1,1,1,0.64,3.08,1,0,5,12
7.232075735571088,0,1,0,0.76,0.38,1,0,11,21
7.017852720411184,1,0,1,0.23,0.43,0,0,2,10
5.68246767965222,0,1,1,0.75,4.51,1,0,11,16
7.176295621584959,1,1,0,0.23,0.63,0,0,7,16
4.777429044738267,1,1,1,0.97,1.19,1,0,4,1
6.38622412652117,1,0,0,0.86,0.21,1,0,6,21
6.328812439442022,1,1,1,0.62,0.32,1,0,5,11
5.991656920841003,1,1,1,0.22,1.26,0,0,3,23
6.87499427089799,1,1,1,0.58,0.33,0,0,10,23
6.7057062214006224,1,1,1,0.62,0.13,1,0,2,2
4.830277158426659,1,1,1,0.06,1.46,0,0,2,3
6.861671801039139,1,1,0,0.54,1.25,0,0,1,4
6.84084478337039,1,1,1,0.82,1.22,1,0,3,8
5.651120620489969,1,1,1,0.46,0.44,0,0,10,18
6.190682366658422,1,1,1,0.86,0.12,1,0,9,11
5.780026989474654,1,1,1,0.68,0.77,1,0,3,15
6.818301899273317,1,1,1,0.05,0.68,0,0,3,17
6.702419962728459,0,1,1,0.87,0.47,1,0,8,5
7.371385790136471,1,1,1,0.49,3.33,1,0,2,5
6.293260722683582,1,0,1,0.72,0.27,1,0,7,0
7.021367052945421,1,1,1,0.58,1.29,0,0,2,4
6.02546568625019,1,0,1,0.98,1.16,1,0,3,1
6.825647610543504,1,1,1,0.87,0.89,1,0,3,21
7.1003493680812655,0,1,1,0.41,0.1,0,0,6,5
6.265870216482075,1,1,1,0.18,0.13,0,0,1,9
6.705525967836367,1,1,1,0.07,0.52,0,0,1,23
8.5,1,1,1,0.65,0.72,1,0,4,5
6.802734464766568,1,1,1,0.99,0.26,1,0,9,8
7.035608270526337,1,1,1,0.59,0.76,0,0,7,4
6.905867636792531,1,1,0,0.74,3.03,1,0,6,8
6.687930247399522,1,1,0,0.79,0.31,1,0,11,15
6.10186233377627,1,1,1,0.8,0.1,1,0,10,8
6.1544514561290855,1,0,1,0.02,0.25,0,0,4,7
6.565271402833654,1,0,1,0.08,1.27,0,0,11,14
6.507823636392904,1,1,0,0.15,1.49,0,0,9,23
6.065066094361432,1,0,1,0.25,0.61,0,0,9,8
7.291010355230638,1,1,1,0.96,0.9,1,0,6,2
6.213635749289583,1,1,1,0.66,0.76,1,0,1,17
6.3374049374323045,1,1,1,0.03,4.16,1,0,2,16
6.227429359712226,1,1,1,0.49,1.16,0,0,4,15
7.247807921004446,1,1,1,0.6,0.1,1,0,8,17
6.210800710192269,1,1,1,0.25,0.93,0,0,10,16
6.419505483681727,1,1,1,0.27,1.41,0,1,8,20
6.747443309550851,1,1,1,0.63,0.2,1,0,1,19
7.247114090350847,1,1,1,0.46,1.21,0,0,7,12
6.817018384273263,1,1,0,0.75,0.04,1,0,1,7
5.626418570397036,1,1,1,0.1,0.26,0,0,1,21
6.973468027002675,1,1,1,0.28,0.3,0,0,6,0
6.697522171065063,1,1,1,0.15,0.86,0,1,11,12
7.411139021740985,1,1,1,0.92,0.48,1,0,6,3
6.609453183245959,1,1,1,0.94,3.8,1,0,1,18
6.233836821222751,1,0,1,0.8,2.19,1,0,4,19
5.645847758723962,1,1,1,0.26,1.0,0,0,9,6
5.48948479353978,1,0,1,0.81,1.57,1,0,8,21
6.07429475233991,1,1,1,0.05,0.48,0,1,11,19
6.57061970879904,1,1,1,0.73,0.1,1,0,5,2
6.566856075704927,1,1,1,0.53,2.08,1,0,7,15
7.100176548145287,1,0,1,0.81,4.01,1,0,6,0
5.920089637969411,1,1,0,0.57,0.25,0,0,12,3
6.166645183542266,1,1,1,0.4,0.39,0,0,9,22
5.9300244328602885,1,1,0,0.52,3.51,1,0,3,5
6.468185714482903,1,1,1,0.87,0.02,1,0,3,5
6.019990677161773,1,0,0,0.82,1.07,1,0,12,19
7.600678169184232,1,0,1,0.78,0.38,1,0,10,21
6.045118485677054,1,1,0,0.46,0.81,0,0,7,15
7.610098145236635,1,1,1,0.58,0.35,0,0,9,4
6.002325383695837,1,1,1,0.91,0.26,1,0,2,0
5.511438104898778,1,1,1,0.88,0.92,1,0,8,5
6.307458812801957,1,1,0,0.72,0.95,1,0,8,19
6.845414529298919,0,1,1,0.55,1.62,0,0,8,12
6.6261877171417245,0,1,1,0.78,3.29,1,0,4,8
6.610845013657353,1,1,1,0.27,0.88,0,0,1,17
6.639737690961417,1,0,1,0.14,3.21,1,0,4,23
6.946146928735994,1,1,1,0.31,0.79,0,0,11,0
7.7245072478949535,1,0,1,0.15,2.86,1,0,5,12
7.800421097525772,1,1,0,0.47,0.1,0,0,11,21
6.420974123494469,1,1,0,0.38,0.48,0,0,4,12
7.621878054275307,1,1,1,0.57,1.36,0,0,1,9
6.208353476838661,1,1,1,0.48,0.64,0,0,2,16
5.330809685799958,1,1,1,0.24,0.3,0,0,6,2
6.281076968714999,1,1,1,0.5,0.81,0,0,12,3
6.196846580364414,1,1,1,0.48,2.01,1,0,11,11
7.240214993064061,1,1,1,0.45,0.3,0,0,8,12
6.175470258634758,0,1,1,0.1,1.3,0,0,6,19
7.091566625644693,1,1,1,0.41,1.22,0,0,3,10
6.307342093013783,0,1,1,0.99,0.03,1,0,4,15
6.461076423082767,1,1,0,0.86,0.72,1,0,11,11
5.8763463310542505,1,1,0,0.45,0.29,0,0,7,13
6.018450164808562,1,1,1,0.81,0.04,1,0,8,4
6.066852758939243,0,1,1,0.8,0.52,1,0,10,11
6.430629441898972,1,1,0,0.02,0.55,0,0,7,20
7.102327241359605,1,1,1,0.65,1.36,1,0,8,5
7.231031287039763,1,1,1,0.96,0.68,1,0,10,18
5.525787385086853,1,1,1,0.66,0.66,1,0,7,14
4.636933987130512,0,1,1,0.28,2.26,1,0,6,7
5.858473071134811,1,1,1,0.42,1.41,0,0,1,5
7.238321190576716,1,1,1,0.43,0.39,0,0,5,15
5.9613454843161895,1,0,1,0.11,1.67,0,0,4,3
5.8003070153888805,1,1,1,0.09,0.55,0,0,1,7
6.578106872023955,1,1,1,0.8,2.3,1,0,11,5
7.268757678965506,1,1,1,0.34,2.09,1,0,8,3
6.308102870817383,1,1,1,0.51,0.96,0,0,7,18
6.848608324641661,0,1,0,0.91,0.36,1,0,12,14
6.77292310047632,1,1,0,0.62,2.79,1,0,12,15
5.172122095028652,1,1,0,0.36,0.78,0,0,3,22
6.33676160188824,1,1,1,0.75,0.74,1,0,1,23
7.043994150452132,1,1,1,0.25,1.53,0,0,7,20
5.831410542807327,1,0,1,0.41,1.42,0,0,6,3
6.903781407102261,1,1,1,0.35,0.33,0,0,3,2
5.619388727478643,1,1,1,0.03,1.78,0,0,9,19
8.043573120354887,1,1,1,0.16,3.91,1,0,1,16
6.30613114693411,0,1,1,0.82,1.41,1,0,7,10
7.047983306063332,1,1,1,0.66,0.54,1,0,5,21
5.250721343720581,0,1,1,0.64,0.04,1,0,3,1
7.963508294015829,1,1,0,0.7,1.92,1,0,2,4
5.700189329052172,1,1,1,0.42,2.86,1,0,12,15
7.516341365668484,0,1,0,0.94,1.46,1,0,10,16
6.717923126031775,1,0,1,0.44,0.86,0,0,11,3
6.298465043288247,1,1,1,0.03,0.3,0,1,10,4
6.320243035351178,0,1,1,0.83,1.03,1,0,9,12
6.351897875890281,1,1,1,0.11,0.08,0,0,4,16
6.32582745486841,1,1,0,0.57,1.09,0,0,12,16
7.1941844584183965,1,1,1,0.1,1.29,0,0,9,13
7.136264173680072,1,1,1,0.87,0.66,1,0,5,11
6.638685139184973,1,1,1,0.65,1.46,1,0,12,19
6.939927494875865,1,1,0,0.62,0.74,1,0,9,21
6.94936273088925,1,1,1,0.29,0.84,0,0,7,18
7.138682877733665,1,1,0,0.15,0.77,0,0,11,21
7.351896563340085,1,1,0,0.13,2.54,1,0,4,22
7.154045878937845,1,0,1,0.61,0.77,1,0,4,16
5.641327534260328,1,1,1,0.16,3.42,1,0,5,14
5.775938046796565,1,1,1,0.88,0.61,1,0,5,22
6.566774046207248,1,1,0,0.48,0.3,0,0,3,14
5.341278757761657,1,1,0,1.0,0.17,1,0,6,11
6.711792544439786,1,1,1,0.58,1.08,0,0,8,12
7.384513367521713,0,0,1,0.1,1.3,0,0,2,14
5.854407909991592,1,1,1,0.0,1.6,0,0,1,14
5.78966270061812,0,1,1,0.45,1.04,0,0,1,3
6.961331231555842,1,1,1,0.93,0.23,1,0,3,10
7.279160379102596,1,0,1,0.2,0.52,0,0,7,14
7.155292690743561,1,1,1,0.59,0.12,0,0,11,23
6.560936499287425,1,1,1,0.96,0.48,1,0,2,16
6.84950397077939,0,1,0,0.36,1.61,0,0,12,14
6.428829288109188,1,1,1,0.79,0.12,1,0,12,3
6.576510283960362,1,1,1,0.52,9.91,1,0,1,2
5.603054397036747,1,1,1,0.45,3.11,1,0,7,3
6.413245744690171,1,1,1,0.23,0.05,0,0,5,20
6.767990822774063,1,1,1,0.75,0.86,1,0,11,6
6.100024730117653,0,1,1,0.91,0.03,1,0,3,9
6.802874663787541,1,1,1,0.45,0.51,0,0,8,12
6.704003293895365,1,1,1,0.96,0.9,1,0,10,5
6.061046555158585,0,0,1,0.62,1.47,1,0,2,8
5.128245015540593,0,1,1,0.95,0.01,1,0,5,7
5.180748945748664,0,1,1,0.86,0.34,1,0,9,6
6.4562385316003565,1,1,0,0.42,0.37,0,0,9,4
6.162026356109232,1,0,1,0.29,2.0,1,0,2,20
6.957535658150652,0,1,1,0.76,0.49,1,0,12,3
7.187812578584285,1,1,1,0.29,0.37,0,0,11,21
6.660726243612396,1,1,1,0.57,2.11,1,0,1,5
6.348952725743192,1,1,1,0.73,0.21,1,0,4,16
7.119945394088447,1,1,1,0.41,1.79,0,0,11,3
7.667049151249499,1,1,1,0.42,0.39,0,0,10,20
5.91552325099917,0,0,1,0.55,0.18,0,0,6,18
7.649804907999413,1,1,1,0.35,0.13,0,0,5,5
7.238908117786604,1,1,1,0.87,1.87,1,0,1,17
8.213813780997821,1,1,1,0.43,1.1,0,0,7,4
5.22461101399729,1,0,1,0.92,0.2,1,0,1,1
5.87434957255586,1,1,0,0.43,1.74,0,0,8,1
6.4029802882228815,1,1,1,0.76,0.88,1,0,12,4
5.697117070032848,0,1,1,0.98,0.73,1,0,11,15
6.2264020893705965,1,1,1,0.58,0.06,0,0,4,5
7.483358916674829,1,1,1,0.27,2.75,1,0,11,6
6.831399003097282,1,1,1,0.27,0.15,0,0,8,0
7.003716322296448,1,1,1,0.87,1.13,1,0,9,0
6.872509745173465,1,0,1,0.91,0.77,1,0,8,20
6.131549125226314,1,1,1,0.07,0.03,0,0,4,8
7.220091901669404,0,1,1,0.71,0.98,1,0,2,15
6.730318618965423,1,1,0,0.77,0.55,1,0,10,21
6.063674910486762,0,1,1,0.28,0.03,0,0,10,15
7.403008740482087,1,1,1,0.49,0.02,0,0,12,6
6.825317137638079,1,1,1,0.63,0.95,1,0,11,7
6.649888963731646,1,1,0,0.11,0.47,0,0,5,18
6.655542705649486,1,1,0,0.37,2.53,1,0,6,7
5.7762003961886,1,1,1,0.48,0.01,0,0,2,5
6.280793578225713,1,1,1,0.5,0.11,0,0,12,7
7.732819828191261,1,1,1,0.63,0.99,1,0,2,22
6.163532544003402,1,1,1,0.69,0.28,1,0,2,2
6.200279502792275,1,1,1,0.45,0.52,0,1,3,15
5.282617686555539,1,1,1,1.0,0.1,1,0,4,9
7.542296632999631,1,1,1,0.11,0.43,0,0,9,20
8.09934124466785,1,0,1,0.2,0.6,0,0,4,5
7.228620386996158,1,1,1,0.54,0.48,0,0,4,12
6.9484237224871,1,1,1,0.92,0.55,1,0,1,21
6.329821464958834,1,0,1,0.72,0.68,1,0,5,3
4.866722771552328,1,0,0,0.4,0.35,0,0,10,14
6.409987353614467,0,1,1,0.78,0.2,1,0,7,2
6.072529552143266,0,0,1,0.43,0.17,0,0,3,21
4.603667053228765,1,1,1,0.81,1.53,1,0,2,3
7.511627139931154,1,1,1,0.42,0.77,0,0,9,20
7.514620526631707,1,1,1,0.14,1.1,0,0,7,10
6.742928159215559,1,1,1,0.6,1.78,1,0,12,12
6.669610934621375,1,1,1,0.16,2.58,1,0,4,22
7.920150023261661,1,1,1,0.39,0.88,0,0,10,19
6.867307037764085,1,0,0,0.15,0.19,0,0,4,12
5.72814393779185,1,1,0,0.24,0.89,0,0,9,7
6.443982332996887,1,1,1,0.43,0.22,0,1,4,13
5.757746457226798,1,1,1,0.49,0.09,0,0,11,16
6.749719072181897,1,1,1,0.99,2.83,1,0,7,20
6.715381945599895,1,1,0,0.83,0.6,1,0,2,7
6.566342454301691,1,1,1,0.65,0.06,1,0,5,3
7.311110456493987,1,0,1,0.12,1.33,0,0,5,19
7.069880272622934,1,1,1,0.95,1.17,1,0,8,13
8.08264227356772,1,1,1,0.61,1.52,1,0,1,22
5.074310168973982,0,1,1,0.01,0.28,0,0,6,3
6.147564264721016,1,1,1,0.15,1.09,0,0,12,1
6.477528195789401,1,1,1,0.02,2.77,1,0,5,4
6.735572715713205,1,1,1,0.26,0.07,0,0,3,7
4.811197748900906,1,1,1,0.76,1.25,1,0,8,17
5.562978243524421,1,0,1,0.87,0.22,1,0,1,21
6.517720275354272,1,1,1,0.3,1.75,0,0,5,13
6.1149642472371815,1,1,1,0.11,0.3,0,0,11,14
7.966795663463991,1,1,1,0.42,3.88,1,0,5,4
6.135995132730442,1,1,1,0.86,1.18,1,0,1,11
5.084950970928736,1,1,1,0.89,1.91,1,0,4,18
7.108043714592396,1,0,0,0.03,0.72,0,0,9,5
5.929851613407786,1,1,1,0.05,0.59,0,0,9,13
7.432933664775119,1,1,1,0.38,0.55,0,0,5,15
5.586023277091861,1,1,0,0.21,0.49,0,0,1,9
5.983327291844566,1,1,1,0.38,0.23,0,0,6,1
6.167449933173716,0,1,1,0.58,0.24,0,0,5,5
6.972736149383533,1,1,1,0.25,1.15,0,0,8,22
6.381081552705102,1,1,1,0.49,0.2,0,0,7,8
6.597946667275584,1,1,1,0.52,1.43,0,0,8,13
6.285410749072256,1,1,1,0.77,1.62,1,0,1,0
6.473485447339279,1,1,0,0.0,0.09,0,0,8,20
5.662757547182646,1,1,1,0.98,1.19,1,0,4,0
7.063225349410891,1,1,1,0.75,1.01,1,0,6,6
5.491907671344812,1,1,1,0.31,0.1,0,0,2,15
7.187333233271785,0,1,1,0.71,0.38,1,0,10,17
5.411785499401576,0,1,1,0.68,0.46,1,0,1,18
5.674014523512383,1,1,1,0.2,3.6,1,0,8,13
6.293110623542018,0,1,0,0.1,0.15,0,0,7,18
7.291890025484083,1,0,1,0.6,1.01,1,0,2,8
4.914702369476571,0,1,0,0.3,0.51,0,0,12,11
7.168793062266327,1,1,0,0.56,0.48,0,0,9,17
7.296917484462611,1,1,1,0.78,0.15,1,0,3,8
6.856324694999573,1,1,1,0.05,0.13,0,0,8,20
4.596948610214724,1,1,0,0.84,0.15,1,0,4,8
6.237835843743699,1,1,0,0.75,0.05,1,0,4,15
6.61031828359312,1,1,1,0.5,1.52,0,0,9,19
6.709489064190898,1,1,1,0.58,0.07,0,0,4,0
6.917004761254844,1,1,1,0.43,1.29,0,0,7,0
6.672986243290675,1,1,1,0.39,0.03,0,1,4,18
5.7621406724899344,1,1,1,0.79,1.38,1,0,12,5
6.591321700908662,1,1,1,0.01,2.46,1,0,11,1
6.976222175502,1,1,1,0.86,0.03,1,0,3,16
7.665914558531148,1,1,1,0.54,1.04,0,0,4,14
6.532337947701081,1,0,1,0.69,0.11,1,0,9,2
6.444932099183104,1,0,1,0.02,0.06,0,0,10,8
6.944365277318595,1,1,1,0.7,0.86,1,0,7,5
6.519578512331214,1,1,1,0.84,2.18,1,0,2,14
8.000271258689482,1,1,1,0.49,0.91,0,0,12,4
6.165589730493263,1,1,1,0.74,1.74,1,0,12,1
5.339840391015578,1,1,1,0.05,2.2,1,0,2,22
6.305187123735834,1,1,1,0.7,0.59,1,0,10,4
6.302741640698201,0,1,1,0.21,5.07,1,0,4,9
7.090137602359878,1,1,0,0.36,0.95,0,0,7,3
7.211115048918466,1,1,1,0.55,2.52,1,0,1,23
6.802271224062418,1,1,1,0.09,0.05,0,0,6,12
6.012579065042908,1,1,1,0.66,1.03,1,0,11,6
5.964848440093593,1,0,1,0.27,0.0,0,0,8,3
5.514965516515829,1,1,1,0.83,0.12,1,0,12,12
8.254086438232182,1,1,1,0.34,2.17,1,0,6,17
6.554939889753024,1,1,1,0.02,0.97,0,1,5,3
5.620362279298902,1,0,1,0.81,0.8,1,0,3,22
6.381944858250902,1,0,0,0.95,0.36,1,0,10,12
7.08625476283853,1,1,1,1.0,0.77,1,0,2,1
6.816941985250601,1,1,0,0.56,1.09,0,0,3,15
6.762209875912431,1,0,1,0.69,1.01,1,0,2,9
6.270826344038757,1,1,1,0.4,1.13,0,0,12,15
6.507141201254259,1,1,1,0.04,0.55,0,0,8,2
7.016598112365151,1,0,1,0.34,2.93,1,0,4,18
7.287851334523374,1,1,0,0.99,1.36,1,0,7,5
6.94246797651622,1,1,1,0.41,0.47,0,0,5,22
6.833419739111996,1,1,1,0.49,0.32,0,0,2,4
6.514682770907261,1,1,1,0.68,0.5,1,0,7,10
6.917257998874311,1,1,1,0.57,0.55,0,0,12,0
7.419760655838199,1,1,1,0.2,0.33,0,0,8,12
6.6490526368893095,1,1,1,0.14,0.16,0,0,3,15
6.21075126882383,1,1,1,0.24,0.13,0,1,4,0
8.013293169538152,0,1,1,0.06,0.07,0,0,7,0
4.763760582453042,1,1,1,0.14,0.03,0,0,7,3
8.100745855802792,1,1,0,0.88,1.26,1,0,1,14
7.221402470326755,1,1,0,0.14,3.09,1,0,2,16
6.735569554012403,1,1,1,0.06,0.15,0,1,12,5
6.408817570314239,1,1,1,0.68,0.45,1,0,5,5
6.386336009497056,1,1,1,0.08,0.65,0,0,10,0
6.7168619565685095,0,1,1,0.95,0.32,1,0,5,18
7.08209985201807,1,1,1,0.64,0.87,1,0,12,17
5.762243140428024,1,1,1,0.9,0.28,1,0,1,15
6.396294898492742,1,1,0,0.25,0.82,0,0,10,10
6.917675046390415,1,1,1,0.76,1.64,1,0,3,19
6.859673671991061,1,1,0,0.45,0.1,0,0,2,8
6.655686507271671,1,1,1,0.84,1.99,1,0,11,23
6.049271651617142,1,0,1,0.62,0.47,1,0,7,16
7.115042803361291,1,1,1,0.77,0.8,1,0,8,1
7.108667857013731,1,1,1,0.67,0.05,1,0,12,13
7.096386476122097,1,0,1,0.71,2.5,1,0,10,5
6.307019408239999,1,1,0,0.13,0.05,0,0,6,7
6.55975525392646,1,0,1,0.32,1.96,0,0,6,7
5.511931352222082,1,1,1,0.08,1.66,0,0,3,13
5.574516528719145,1,1,1,0.89,1.37,1,0,6,21
5.693607773907652,1,1,1,0.59,0.72,0,0,6,7
6.745874162147387,1,0,1,0.11,0.1,0,0,3,21
7.994359831613039,1,1,0,0.04,0.06,0,0,7,13
7.255879749141664,1,0,1,0.81,1.08,1,0,10,2
6.108796584716805,0,1,1,0.93,1.7,1,0,4,23
6.714296905206697,1,1,0,0.53,0.1,0,0,8,7
5.555776069500033,1,1,1,0.71,0.27,1,0,2,12
6.267272144989956,1,1,0,0.7,0.75,1,0,4,12
6.061200661543423,1,1,1,0.29,1.41,0,0,7,11
5.899618637695394,1,1,1,0.37,1.57,0,0,4,0
6.015186792876743,1,1,1,0.11,1.75,0,0,8,15
6.322169015560535,0,0,0,0.56,0.07,0,0,8,17
5.786480410338016,1,1,1,0.5,0.18,0,0,10,18
7.142243087158518,1,1,1,0.72,0.31,1,0,10,20
7.051787992573609,1,1,1,0.65,0.44,1,0,6,5
6.578777317387177,1,0,0,0.6,0.1,1,0,2,8
7.412460991414738,1,0,1,0.9,0.28,1,0,3,7
6.551047844884767,1,0,1,0.64,0.08,1,0,5,13
5.86848729128871,1,1,1,0.01,1.32,0,0,3,12
7.056366955419756,1,1,1,0.7,1.25,1,0,1,16
7.262019130998935,1,1,1,0.86,0.89,1,0,5,6
5.620606826725666,1,1,0,0.36,1.11,0,0,11,14
6.84034245522996,1,0,1,0.61,2.91,1,0,1,22
5.72635514738011,1,1,1,0.68,0.23,1,0,8,21
7.929286724657082,1,0,1,0.58,2.08,1,0,8,3
7.118472628602009,0,1,0,0.16,0.06,0,0,7,6
6.371551338378676,1,1,1,0.98,0.68,1,0,9,18
7.913919501294483,0,1,0,0.1,0.91,0,0,1,14
6.866343657127763,1,1,1,0.23,0.48,0,0,1,7
7.610200855446569,1,1,1,0.99,0.45,1,0,1,18
6.091600635377037,1,0,1,0.3,0.08,0,0,9,4
6.953065058988614,0,1,0,0.25,0.89,0,0,8,14
7.637184487624076,1,0,0,0.1,0.17,0,0,2,17
5.771907061363423,1,1,1,0.7,1.7,1,0,1,20
7.595976608038429,1,1,1,0.59,0.73,0,0,2,3
6.961526379454983,1,0,0,0.69,0.03,1,0,6,15
5.120512342353791,1,1,1,0.42,0.99,0,0,1,9
6.470046660704502,0,1,1,0.39,0.3,0,0,6,1
6.912045475992278,1,1,1,0.45,0.76,0,0,6,3
6.892178713203223,1,1,1,0.89,3.43,1,0,1,2
6.390016338124106,1,1,0,0.99,1.48,1,0,11,17
7.298496158394651,1,1,1,0.36,0.64,0,0,4,1
7.575275941339101,0,0,1,0.44,0.14,0,0,5,20
5.29281118761368,1,1,1,0.4,1.9,0,0,1,11
7.98736641772323,1,1,1,0.51,2.59,1,0,10,7
7.520828257835003,1,1,1,0.49,0.01,0,0,7,4
6.141363514428626,1,1,1,0.31,0.24,0,0,5,21
6.360230900429083,1,1,1,0.3,0.84,0,0,8,5
7.581309266344605,0,0,1,0.86,1.01,1,0,5,13
5.957405142331895,1,1,1,0.01,0.48,0,0,1,2
