umidade,nitrogenio,fosforo,postassio,probabilidade_precipitacao,chuva_3h,bloqueio_meteorológico,estado_bomba,mes,hora
30.62735694169693,1,1,1,0.82,0.12,1,0,2,17
44.49650631000141,1,1,1,0.46,0.1,0,0,3,0
36.47873660628848,0,1,1,0.11,2.01,1,0,9,17
31.44861703125636,1,1,1,0.13,0.97,0,0,4,16
30.854413990181904,1,0,1,0.77,0.9,1,0,3,6
36.44940175501978,1,1,1,0.42,3.17,1,0,6,18
49.108926605960406,1,1,1,0.63,1.88,1,0,7,13
50.50329760386192,1,1,1,0.18,2.21,1,0,12,13
45.8558640254786,1,1,1,0.9,1.85,1,0,11,16
42.68301533231885,1,0,1,0.43,0.35,0,0,12,16
44.14599548634831,1,1,0,0.87,0.35,1,0,6,19
50.1738057851634,1,1,1,0.22,0.71,0,0,12,4
42.44850103402538,1,1,1,0.59,0.91,0,0,3,23
34.063863989513784,1,1,1,0.25,0.75,0,0,1,16
48.36160342420398,1,1,1,0.51,0.66,0,0,9,3
36.78050584070199,1,1,0,0.41,1.68,0,0,9,7
62.27123820504517,1,1,1,0.44,0.29,0,0,11,20
38.8160730799685,1,1,1,0.67,0.49,1,0,11,3
26.48741916374714,1,0,1,0.23,1.42,0,0,11,14
46.522394844382376,1,1,1,0.98,1.53,1,0,3,20
31.47033479017787,1,1,1,0.38,0.07,0,1,2,19
39.02983980890337,1,0,1,0.93,1.36,1,0,10,21
18.00868588496114,1,0,1,0.89,0.37,1,0,12,18
32.67173499225474,1,1,0,0.18,0.45,0,0,12,17
58.2216118700614,1,1,1,0.47,1.85,0,0,5,5
58.45404798841561,1,1,1,0.03,0.21,0,0,5,13
32.84240452669368,1,1,1,0.41,2.11,1,0,9,18
64.27113075025409,1,1,0,0.27,2.5,1,0,1,2
25.56480312152607,1,0,1,0.94,0.13,1,0,10,0
57.95307918215752,1,1,1,0.98,0.53,1,0,4,11
38.54057190876605,1,1,1,0.91,0.03,1,0,10,5
44.46614356284883,1,0,1,0.14,3.85,1,0,8,10
43.15897865031281,1,1,0,0.09,1.09,0,0,3,18
36.92150979818822,1,1,1,0.3,0.16,0,0,4,1
39.63246403017226,0,1,0,0.74,1.21,1,0,5,15
40.8410318664132,1,1,1,0.9,0.2,1,0,6,6
39.619754043404754,0,1,1,0.45,0.0,0,0,9,17
56.60137640513781,1,1,1,0.11,1.42,0,0,9,7
41.0163806836806,1,1,1,0.47,0.17,0,0,3,17
52.7814638344237,1,1,1,0.86,2.21,1,0,12,6
26.410873580939533,1,1,1,0.16,1.46,0,1,6,1
52.95835760310269,1,1,1,0.83,1.2,1,0,1,3
32.43446745952812,1,0,1,0.13,1.15,0,0,8,10
33.8808363129149,1,1,1,0.22,1.48,0,0,9,14
41.12729248391619,1,1,1,0.45,0.67,0,0,10,13
16.446198459492987,1,1,1,0.86,0.94,1,0,8,17
42.5990548255775,1,0,1,0.54,0.11,0,0,3,20
43.94305429735595,1,1,1,0.42,0.41,0,0,6,5
48.21184804362424,1,1,1,0.27,0.25,0,0,6,14
57.83337569381983,1,1,0,0.46,0.77,0,0,10,16
35.825158651220534,1,1,1,0.7,1.84,1,0,2,2
49.3762128772286,1,0,1,0.44,1.46,0,0,7,9
25.848532433959303,1,1,1,0.76,0.32,1,0,1,0
38.84476096760093,1,1,0,0.07,0.14,0,0,8,6
48.37241986218439,1,1,1,0.3,0.82,0,0,12,5
28.83875827696779,1,1,1,0.39,1.51,0,1,9,5
35.76964840230411,1,1,0,0.2,1.88,0,0,4,22
46.36989895001289,1,0,0,0.5,1.23,0,0,8,17
13.77317992346828,1,1,1,0.49,2.68,1,0,1,22
31.057570452204672,1,1,1,0.42,0.05,0,0,9,5
35.77180255639034,1,0,1,0.21,0.38,0,0,8,16
31.02892351612303,1,1,0,0.77,2.12,1,0,9,19
30.29591535182893,1,1,1,0.65,0.15,1,0,7,6
46.78158948142664,1,0,1,0.02,0.09,0,0,9,7
58.61988484517495,1,1,1,0.66,1.77,1,0,2,23
28.86191114985806,1,0,1,0.25,0.37,0,0,6,21
38.6305272530039,1,1,1,0.9,0.32,1,0,4,3
41.81689911914406,1,1,0,0.43,0.11,0,0,10,2
39.49651304840528,1,1,1,0.91,0.29,1,0,12,23
40.80513905099567,0,1,1,0.04,0.51,0,0,8,9
26.01659203943844,1,1,0,0.02,2.79,1,0,2,22
33.223356815130046,1,1,1,0.79,0.44,1,0,1,6
30.15500923075405,1,1,1,0.96,0.73,1,0,7,20
21.213281929728108,1,1,0,0.07,0.31,0,0,5,3
34.4295100617231,1,1,1,0.38,0.02,0,1,3,15
33.679783294686885,0,1,0,0.12,0.89,0,0,12,19
30.118104374129377,1,1,1,0.4,0.61,0,0,5,14
31.015826266635752,1,1,0,0.57,1.39,0,0,8,1
44.41964761278112,1,1,1,0.03,1.11,0,0,4,4
31.44380902796978,1,1,1,0.42,0.46,0,1,11,7
50.40896453262121,1,1,1,0.2,0.74,0,0,3,23
36.59384296298058,1,0,0,0.39,1.35,0,0,9,21
35.93605337251837,1,1,1,0.68,0.12,1,0,6,13
40.781876834898185,1,1,1,0.6,1.21,1,0,4,11
38.866424094391306,1,1,1,0.75,0.91,1,0,10,14
40.17685708579956,0,1,1,0.36,0.58,0,0,6,0
30.64008826019539,1,1,0,0.58,4.09,1,0,1,6
48.71750132769117,1,1,1,0.36,0.52,0,0,9,1
40.95614335878672,1,1,1,0.76,1.93,1,0,3,11
53.81631442127174,1,1,1,0.85,0.27,1,0,10,17
42.16916419549263,1,1,0,0.16,2.34,1,0,10,9
40.56691035848404,1,1,1,0.55,0.9,0,0,2,15
28.35470693935912,1,1,0,0.79,2.82,1,0,7,5
38.799571146255495,1,1,1,0.32,0.18,0,0,4,6
30.28223324357059,1,1,1,0.42,0.01,0,0,3,5
43.2964823665723,1,1,1,1.0,0.18,1,0,2,16
44.90204286425405,1,1,1,0.43,0.45,0,0,1,7
31.01596121130845,1,0,1,0.13,0.32,0,0,8,18
31.42298766297656,1,0,1,0.38,1.36,0,0,12,12
43.73978164909223,1,0,1,0.32,0.28,0,0,6,12
35.07109404837003,0,1,1,0.97,3.14,1,0,8,18
50.99848514678379,1,0,1,0.24,0.16,0,0,3,6
28.318360239058883,0,1,1,0.1,1.1,0,0,8,0
58.043862570002815,1,1,1,0.58,0.43,0,0,1,22
40.92228088826519,0,1,1,0.67,0.05,1,0,10,20
51.38176113344926,1,1,1,0.32,4.96,1,0,12,19
45.248730589054055,0,1,1,0.32,2.09,1,0,2,5
38.85564240634449,1,1,1,0.12,2.12,1,0,12,17
42.81659846172394,1,1,1,0.64,0.91,1,0,1,9
32.476668244185774,1,1,1,0.29,4.07,1,0,8,20
61.03828984167399,1,1,1,0.47,0.06,0,0,7,21
37.28928691898236,1,0,1,0.09,0.66,0,0,3,9
31.440662344362277,1,1,1,0.34,0.38,0,1,7,13
54.68497727107461,1,1,1,0.87,0.99,1,0,4,1
16.739568549226675,1,1,1,0.58,1.68,0,0,11,8
27.428411689924936,0,1,1,0.3,1.94,0,0,3,8
49.72117217991506,1,0,0,0.68,0.96,1,0,8,9
45.33088482480625,1,1,1,0.36,0.5,0,0,6,8
27.533943435801557,1,1,1,0.54,0.7,0,0,2,0
44.315233776769496,1,1,1,0.34,2.28,1,0,12,18
49.40672055130031,1,1,1,0.42,0.81,0,0,4,13
44.963237818775205,1,1,1,0.07,0.54,0,0,11,19
51.878874312794245,1,1,1,0.28,0.41,0,0,6,3
38.46353820602008,1,1,1,0.49,0.27,0,0,12,9
41.07109101811523,1,1,0,0.88,4.55,1,0,3,0
53.14686970744116,1,1,0,0.21,0.95,0,0,6,12
35.43789638223781,1,1,0,0.4,2.21,1,0,1,10
43.518906932217504,1,1,1,0.24,0.42,0,0,2,6
47.8373582375768,1,0,1,0.61,0.02,1,0,12,3
33.834271241666364,1,0,1,0.86,1.26,1,0,5,11
58.05409269389073,1,1,1,0.21,2.04,1,0,4,18
43.48743373505117,1,1,1,0.28,0.83,0,0,12,0
46.04946642200777,1,1,1,0.95,0.95,1,0,12,3
53.29998227385495,1,1,0,0.5,1.1,0,0,10,1
50.871377562739234,1,1,1,0.61,0.03,1,0,1,8
33.85305934193453,0,1,1,0.55,0.86,0,0,1,19
48.26707072096742,0,1,1,0.56,4.2,1,0,12,8
35.44166693975932,1,1,1,0.01,0.66,0,0,6,5
39.42075415736211,1,1,1,0.76,0.5,1,0,4,18
42.49390752120844,1,1,1,0.62,0.07,1,0,1,2
34.829288626623445,1,1,1,0.88,2.02,1,0,4,1
41.96576151395539,1,1,1,0.96,1.42,1,0,6,21
20.226944883772447,1,1,1,0.66,0.18,1,0,8,14
42.72401791218659,0,0,1,0.55,4.02,1,0,8,19
52.72235429631039,1,0,1,0.85,0.67,1,0,7,13
49.5489004630455,0,1,1,0.44,1.03,0,0,11,6
38.12674017073597,1,1,1,0.37,0.45,0,0,12,11
41.544494159096594,1,0,1,0.82,0.25,1,0,5,1
45.85895325207088,1,1,1,0.67,0.33,1,0,4,9
44.53589993626371,0,1,1,0.35,0.01,0,0,12,10
44.37757619893674,1,1,1,0.95,1.79,1,0,7,21
28.71494191338609,0,1,1,0.66,0.53,1,0,8,22
35.33877136341094,1,1,1,0.87,0.17,1,0,9,16
42.06554911692201,0,1,1,0.43,0.89,0,0,11,10
38.53412052316735,1,1,1,0.7,2.04,1,0,11,0
45.71102628591368,1,0,1,0.07,0.29,0,0,3,4
36.26026492646925,1,1,1,0.34,2.21,1,0,7,7
27.623128814886428,0,1,1,0.51,0.99,0,0,1,2
28.179265208641237,1,1,0,0.35,0.1,0,0,7,22
42.35864768609908,1,1,1,0.72,0.17,1,0,9,20
31.91396368280337,1,1,1,0.29,0.79,0,0,8,9
34.57663843400753,1,1,1,0.77,0.46,1,0,10,18
38.774139814787226,0,1,1,0.23,0.59,0,0,6,19
22.048080140550613,1,1,1,0.19,1.48,0,1,7,20
31.08396976930481,1,1,1,0.18,2.03,1,0,9,9
47.781782083930814,1,1,1,0.42,0.02,0,0,9,23
43.00327573102441,1,1,1,0.16,0.1,0,0,5,11
43.52628637207073,1,1,1,0.95,0.54,1,0,9,18
34.28009008549141,1,1,0,0.22,1.63,0,0,9,16
40.46995670022729,1,0,1,0.91,0.86,1,0,11,9
47.47251583455613,0,1,1,0.61,0.1,1,0,12,1
32.305075962946226,1,1,0,0.4,0.9,0,0,8,19
51.001069301983065,1,1,1,0.19,0.06,0,0,6,2
23.059760269732813,1,0,1,0.72,0.3,1,0,5,19
51.66429413025273,1,1,1,0.54,0.04,0,0,3,16
45.67311418424527,1,1,1,0.99,1.46,1,0,6,23
34.28088835798553,1,1,1,0.73,1.49,1,0,12,15
44.24891190194737,1,1,1,0.29,0.95,0,0,9,3
32.09763008971703,1,1,1,0.72,0.44,1,0,9,20
39.04317946692081,1,1,1,0.79,0.19,1,0,2,2
45.13935995134692,1,1,0,0.65,0.02,1,0,2,20
39.21778729963394,1,1,0,0.41,0.59,0,0,8,3
29.97171537655065,1,1,1,0.25,0.61,0,1,10,5
44.17023209969043,0,1,0,0.53,0.26,0,0,8,9
40.66322997521862,0,1,1,0.94,1.48,1,0,9,19
43.817748965872966,1,1,0,0.88,0.49,1,0,9,22
18.542337507592883,1,1,1,0.32,0.89,0,1,7,0
23.560742594013178,1,1,1,0.24,0.36,0,1,8,20
24.25283405561015,1,1,1,0.46,1.08,0,0,1,15
41.65240883671351,1,0,1,0.68,0.03,1,0,4,12
38.81233570089234,1,0,1,0.56,0.79,0,0,6,23
49.21646038842192,1,1,1,0.12,0.31,0,0,12,2
41.76165019336185,1,1,1,0.65,2.17,1,0,4,4
28.18666313533702,1,1,0,0.54,1.13,0,0,1,13
35.85456764589313,1,1,1,0.44,0.46,0,0,6,17
33.42166186564339,1,1,1,0.65,1.12,1,0,7,6
32.48237533036228,1,1,1,0.43,0.89,0,0,10,3
46.99464904268709,1,1,1,0.1,0.68,0,0,10,9
34.92426453336235,0,1,1,0.25,0.12,0,0,2,13
37.07560173960753,1,1,1,0.29,0.11,0,0,7,8
29.53235624086432,0,0,1,0.22,0.3,0,0,11,4
41.85275633004877,1,1,1,0.46,0.81,0,0,10,4
36.76476464293598,1,0,1,0.66,1.21,1,0,3,12
28.843206437833093,1,1,1,0.57,5.85,1,0,11,23
43.184134426366846,1,1,1,0.55,2.1,1,0,9,17
41.51389677879391,0,1,1,0.36,2.14,1,0,6,16
35.581764716724386,1,1,0,0.84,0.28,1,0,11,11
41.076786121261264,0,1,1,0.51,1.19,0,0,12,3
41.34089858358027,0,1,1,0.95,3.41,1,0,12,1
38.01854083247628,1,1,1,0.46,0.76,0,0,5,17
37.03215991539213,1,1,1,0.41,0.21,0,0,3,19
34.49553889234481,1,1,1,0.54,1.09,0,0,4,5
48.68084985029908,0,1,1,0.69,1.23,1,0,1,17
51.46728306654552,1,1,1,0.41,0.4,0,0,5,16
34.00434892718851,1,1,1,0.8,0.13,1,0,10,19
46.28067360891888,1,1,1,0.4,0.61,0,0,5,19
23.76459939028025,1,1,1,0.33,1.14,0,0,12,8
33.59725668748784,1,0,1,0.12,1.21,0,0,3,2
47.07414058519121,0,1,1,0.39,1.21,0,0,3,6
45.21630815547832,1,1,1,0.13,3.59,1,0,12,0
46.97666510992988,1,0,1,0.05,5.02,1,0,9,15
32.32874049357983,1,1,1,0.55,0.57,0,0,7,3
43.228838324757184,1,1,1,0.46,0.76,0,0,3,19
38.2447408961307,1,1,1,0.65,0.1,1,0,4,16
26.767689525595337,1,1,1,0.14,0.52,0,1,1,16
21.25763447916382,1,0,1,0.35,0.46,0,0,4,21
50.18593549375389,1,1,0,0.34,1.48,0,0,10,14
57.65744092438185,1,1,0,0.02,0.81,0,0,9,18
47.85964257048058,1,1,1,0.26,0.66,0,0,11,20
43.84579016360336,1,1,1,0.87,0.16,1,0,9,18
57.793557716386616,1,1,1,0.3,0.31,0,0,10,16
40.29332195572884,1,1,1,0.74,1.01,1,0,2,14
45.863032937181664,1,0,1,0.18,1.44,0,0,10,3
51.67390819191672,1,1,1,0.49,1.84,0,0,1,22
36.59635163681526,1,1,1,0.12,0.51,0,0,11,21
54.45695732118448,1,1,1,0.56,3.12,1,0,11,20
36.436774067286045,1,0,1,0.54,0.86,0,0,6,16
31.822637627010455,1,0,1,0.44,0.09,0,0,12,18
47.99447041784784,1,1,1,0.1,0.54,0,0,10,5
22.14925639447772,1,1,1,0.65,2.53,1,0,10,18
50.32493855721036,1,1,1,0.07,0.18,0,0,9,11
51.564963836849984,1,0,1,0.29,0.41,0,0,2,2
34.335095458904725,1,1,1,0.56,0.13,0,0,11,6
50.885197821319565,1,1,1,0.31,0.34,0,0,8,3
37.74038157087704,1,1,1,0.35,0.99,0,0,2,7
55.10902264889797,1,1,1,0.29,0.03,0,0,3,22
21.73127574111187,1,1,1,0.18,0.03,0,0,9,5
54.382573296946745,1,1,1,0.45,0.61,0,0,6,19
35.00719952363189,1,1,1,0.2,2.18,1,0,3,19
50.90310478896259,1,1,1,0.66,1.34,1,0,10,2
37.55962312353389,1,1,1,0.97,1.96,1,0,5,9
42.09988167178648,1,1,1,0.99,0.31,1,0,3,14
38.38359503184279,1,1,1,0.56,0.15,0,0,7,20
46.874088575645736,1,0,1,0.36,0.27,0,0,7,19
46.371329703624426,0,0,1,0.04,2.24,1,0,12,20
24.014279279101064,1,1,1,0.54,1.39,0,0,11,17
51.75416113993886,1,1,1,0.23,0.96,0,0,3,0
24.434931034067983,0,1,1,0.4,0.97,0,0,2,8
55.08198925687815,1,0,1,0.23,0.57,0,0,8,4
31.568922368542644,1,0,1,0.08,2.21,1,0,11,5
40.10486834310272,0,1,1,0.79,1.18,1,0,2,14
40.29111737854063,1,1,1,0.0,0.34,0,0,7,6
33.78636744346782,1,1,0,0.87,0.29,1,0,9,14
44.32204696502613,1,1,0,0.63,1.92,1,0,7,8
39.42514746916945,1,0,1,0.35,0.29,0,0,11,10
24.899387402804862,1,1,1,0.75,1.64,1,0,12,4
50.63740169315447,0,1,1,0.11,0.84,0,0,5,23
50.22595053188324,1,1,1,0.99,0.74,1,0,12,16
46.1306863802574,1,1,1,0.34,0.97,0,0,9,20
40.99998648540501,1,1,1,0.24,0.02,0,0,2,18
41.66283145372322,1,1,1,0.43,1.47,0,0,7,9
26.04385847865472,1,1,1,0.49,0.41,0,1,7,10
40.43010644734178,1,1,0,0.59,0.69,0,0,8,19
51.18732703429429,1,1,1,0.74,0.1,1,0,4,6
36.683387716424406,1,1,1,0.65,0.31,1,0,1,12
53.83427155409771,1,0,0,0.08,1.04,0,0,4,3
41.77077694892656,1,1,1,0.65,0.14,1,0,8,9
48.19288263282762,1,1,1,0.4,1.08,0,0,9,8
57.18150571146423,1,1,1,0.67,0.34,1,0,4,6
40.00047510940768,0,0,1,0.95,3.36,1,0,1,11
40.96712018398709,1,1,1,0.07,0.99,0,0,11,5
48.83305583701093,1,1,1,0.73,1.94,1,0,4,0
44.434906839338446,0,1,1,0.29,2.07,1,0,2,5
37.09700418274444,1,1,1,0.3,0.37,0,0,5,2
24.23585545667018,1,1,1,0.65,0.81,1,0,7,8
37.41869335655606,0,1,1,0.76,0.69,1,0,9,10
35.71897555093564,1,1,1,0.39,0.67,0,0,4,21
48.30906618204877,1,1,0,0.96,2.16,1,0,6,22
58.93402475224863,1,1,1,0.63,0.4,1,0,6,18
31.060906934043217,1,1,0,0.74,1.57,1,0,7,19
50.83000488419916,1,1,0,0.2,0.3,0,0,4,18
44.32499471269967,0,0,1,0.96,0.11,1,0,5,1
42.285132426719606,1,0,1,0.96,1.83,1,0,5,13
41.89152053892053,0,1,1,0.21,0.47,0,0,10,16
42.898314517199815,1,1,0,0.78,0.46,1,0,8,0
36.35766099461579,1,1,1,0.65,0.37,1,0,6,8
46.04479593137971,1,1,1,0.73,0.69,1,0,2,5
62.87315002910364,1,1,1,0.77,0.37,1,0,1,22
32.51825448636445,1,1,1,0.44,4.28,1,0,11,10
35.39181430347161,1,0,1,0.13,0.81,0,0,2,1
34.646217680581884,0,1,1,0.8,0.16,1,0,9,5
35.04559520535246,1,0,1,0.79,1.72,1,0,2,23
39.23733478904492,1,1,1,0.49,0.86,0,0,8,22
38.04080445621115,1,1,1,0.29,0.43,0,0,1,22
50.630821466727134,1,1,1,0.45,0.83,0,0,10,10
11.985584947937625,1,1,1,0.63,4.54,1,0,2,5
45.74317736675114,1,1,1,0.27,0.79,0,0,10,12
50.888612869094295,1,1,1,0.97,3.77,1,0,4,12
41.46468860153436,1,1,1,0.83,1.7,1,0,12,15
37.63082685152639,1,0,1,0.74,0.61,1,0,4,4
59.35738316909683,1,1,1,0.15,0.56,0,0,4,5
37.97718033184809,0,0,1,0.63,2.11,1,0,10,18
28.83897051225041,1,1,0,0.91,2.04,1,0,5,23
20.041317518324693,0,1,1,0.16,0.24,0,0,8,7
22.500052107942345,1,1,1,0.62,0.09,1,0,7,19
52.73521376840151,1,1,1,0.04,2.76,1,0,8,6
41.0266511820267,1,1,1,0.68,2.65,1,0,10,10
36.09978945807114,1,1,1,0.29,1.13,0,0,10,4
56.61944133287575,1,0,1,0.76,1.66,1,0,5,11
42.942251756941005,1,1,1,0.55,0.87,0,0,9,5
36.009700989114585,0,1,1,0.21,0.32,0,0,3,16
35.433783839157115,1,0,1,0.39,0.06,0,0,4,9
55.827847356368096,1,1,1,0.85,0.11,1,0,11,11
62.50525961153632,1,1,1,0.16,0.27,0,0,3,8
47.27262879626671,1,1,1,0.26,0.95,0,0,6,15
45.46489013789775,1,1,1,0.26,5.79,1,0,12,15
20.65093830763374,1,0,1,0.63,0.47,1,0,5,15
44.49292008522743,1,1,1,0.92,1.56,1,0,9,13
58.22093681699644,0,0,1,0.89,0.43,1,0,5,12
50.2232626633605,1,1,1,0.45,1.05,0,0,11,8
49.33223716391439,1,1,0,0.85,1.07,1,0,6,1
27.266834374678798,1,1,1,0.44,1.9,0,1,8,9
47.842645535363886,1,0,1,0.8,0.51,1,0,6,18
21.197947681913128,1,1,1,0.1,3.72,1,0,4,20
44.917247362635074,1,0,1,0.96,0.17,1,0,9,17
41.46977188883767,1,1,1,0.42,0.36,0,0,4,0
38.29068015109742,1,1,1,0.36,0.17,0,0,5,23
52.39191303929083,1,1,1,0.24,1.3,0,0,2,15
30.829828807747976,1,1,1,0.38,0.23,0,1,6,5
42.86214506599839,1,1,1,0.58,2.3,1,0,5,17
26.43101220492401,1,0,0,0.82,0.12,1,0,9,18
43.88583699540885,1,1,0,0.23,1.08,0,0,12,21
39.85965295656644,1,1,1,0.7,2.34,1,0,3,6
39.7821358986989,1,1,1,0.79,0.86,1,0,3,20
35.772411754240004,1,1,1,0.3,0.78,0,0,6,11
37.43620482446168,1,0,1,0.09,1.79,0,0,9,16
35.07319845060371,1,1,1,0.41,0.81,0,0,2,0
36.40992123322071,1,1,1,0.62,3.13,1,0,12,7
41.216537619313215,0,1,0,0.79,2.03,1,0,2,11
51.97617476405487,1,1,1,0.87,1.07,1,0,11,12
51.48630828066768,1,0,1,0.17,0.18,0,0,8,3
36.9320749770282,1,1,1,0.83,3.22,1,0,9,20
35.101672403033504,1,1,0,0.54,3.32,1,0,1,17
39.59241966300655,1,1,1,0.57,0.24,0,0,12,22
36.85846754260711,1,1,1,0.79,0.37,1,0,3,5
59.83981261919638,1,1,1,0.35,1.13,0,0,9,19
28.083660426994616,1,1,1,0.62,1.44,1,0,1,23
31.880397908895624,1,1,1,0.34,0.25,0,1,1,15
30.88247763869424,1,1,1,0.59,0.45,0,0,4,18
40.5849301399392,1,1,0,0.57,1.51,0,0,5,6
49.75198292455338,1,1,0,0.25,0.68,0,0,2,10
39.98276088442745,0,1,1,0.48,1.43,0,0,11,20
31.9790059700456,0,1,1,0.5,0.0,0,0,7,23
39.51157816033597,1,1,1,0.09,0.48,0,0,1,18
38.63644906316221,1,1,1,0.3,1.53,0,0,7,23
40.62034797569291,1,1,1,0.02,3.78,1,0,8,20
38.29151457590344,1,0,1,0.91,1.44,1,0,9,2
39.90121914391039,1,0,1,0.43,0.29,0,0,12,12
36.84541651874978,1,1,1,0.01,0.3,0,0,3,8
42.41402079348072,1,1,1,0.43,0.57,0,0,2,11
30.399779189216986,0,1,1,0.45,2.21,1,0,4,15
59.08519735572965,1,1,1,0.41,0.58,0,0,5,20
51.904706211912696,1,1,1,0.52,1.23,0,0,3,3
31.6019010993244,1,1,1,0.66,0.74,1,0,2,11
31.414267798929032,1,1,0,0.86,0.12,1,0,6,6
54.141896566526384,0,1,0,0.54,1.34,0,0,9,0
49.599522167714845,1,1,0,0.89,0.17,1,0,11,7
51.09135702372856,1,1,0,0.7,2.14,1,0,10,23
49.75972717457009,0,1,1,0.06,2.24,1,0,6,19
44.73832870272172,1,0,1,0.87,2.13,1,0,7,13
52.11523357574093,1,1,1,0.07,0.66,0,0,2,2
42.44228475380351,1,0,1,0.15,0.19,0,0,11,4
34.22368493512826,0,1,1,0.37,1.59,0,0,11,9
49.49863795830672,1,1,1,0.21,0.13,0,0,5,21
48.45642502981834,1,1,1,0.44,0.29,0,0,1,10
26.81610751135228,0,1,1,0.53,0.5,0,0,4,16
34.88994522954697,1,1,0,0.83,0.72,1,0,6,9
32.3987680071583,0,1,1,0.09,0.57,0,0,10,22
49.05089027238306,1,1,1,0.32,0.26,0,0,7,14
55.96465098414634,0,1,1,0.55,0.24,0,0,4,15
54.81237135855904,1,1,1,0.24,0.32,0,0,5,19
37.87072028975325,1,1,0,0.45,0.38,0,0,9,19
64.76894942773092,1,1,1,0.3,3.18,1,0,1,14
40.93300238554082,0,1,1,0.43,1.08,0,0,9,5
44.975250617668,1,0,1,0.4,0.93,0,0,4,6
29.58105241654049,1,1,1,0.58,1.45,0,1,4,8
30.2449117415088,1,1,0,0.09,2.82,1,0,12,17
24.25384820638167,1,1,1,0.91,0.53,1,0,11,16
44.604669924895504,1,1,0,0.67,0.59,1,0,9,7
39.7371195940998,1,1,1,0.42,0.01,0,0,11,12
52.45738004399376,1,1,1,0.31,1.01,0,0,8,20
42.118849367408586,1,1,1,0.42,2.71,1,0,3,12
56.4854382642486,1,1,1,0.92,0.7,1,0,4,2
41.97005263542519,1,1,1,0.46,4.11,1,0,9,0
45.80182293476956,1,0,1,0.05,1.89,0,0,7,23
49.62363335688627,0,1,1,0.4,0.52,0,0,7,8
18.508244415251536,1,1,1,0.58,1.33,0,0,2,3
53.43016236823284,0,1,1,0.62,0.79,1,0,10,15
46.89118989114938,0,0,1,0.99,1.72,1,0,3,6
49.452600778941374,1,1,1,0.45,0.16,0,0,6,18
46.99783466618508,1,1,0,0.97,0.6,1,0,8,15
43.49194633427917,1,0,1,0.26,3.28,1,0,3,22
34.111712174705985,1,0,1,0.86,0.48,1,0,8,23
37.82330182451214,1,1,1,0.85,1.23,1,0,12,9
50.24473812274566,1,1,1,0.66,0.19,1,0,2,11
37.57520367646488,1,1,1,0.61,0.21,1,0,3,4
28.41382541722305,1,1,1,0.37,0.06,0,0,2,2
30.096392560378003,1,1,1,0.91,0.44,1,0,1,16
30.98147824018823,1,0,1,0.64,2.1,1,0,12,12
57.25599919906138,1,0,1,0.97,2.91,1,0,2,17
34.87828752722271,1,1,1,0.02,0.35,0,1,8,13
26.80445219134956,1,0,1,0.74,0.53,1,0,2,12
37.99639138016661,1,1,1,0.74,1.89,1,0,7,14
38.41358973956899,1,1,1,0.84,0.5,1,0,4,12
35.29811206485218,1,1,0,0.49,2.04,1,0,3,19
36.84539178582066,1,1,1,0.56,0.67,0,0,4,4
50.44906141164855,1,1,1,0.54,2.06,1,0,9,7
34.17132206419319,1,1,1,0.02,1.5,0,1,3,3
36.63594853406807,1,1,0,0.28,1.95,0,0,11,18
36.60676707237622,1,1,1,0.57,2.24,1,0,8,15
60.92603497438094,1,1,1,0.9,1.31,1,0,6,1
38.86895909911099,1,1,1,0.33,0.32,0,0,5,18
44.43803666301433,0,1,0,0.55,0.56,0,0,8,22
36.95845316058815,1,1,1,0.47,0.66,0,0,10,4
26.389212637789782,0,1,1,0.54,0.31,0,0,10,2
38.73257117952964,1,0,1,0.06,1.18,0,0,9,0
33.24657606729025,0,1,1,0.73,0.71,1,0,5,15
37.81335665324685,1,0,0,0.61,0.66,1,0,5,17
15.702579331407216,1,1,1,0.78,0.54,1,0,6,0
39.89581994675798,1,0,0,0.08,0.14,0,0,10,19
26.17832867495444,1,1,1,0.76,0.2,1,0,5,13
50.92335800981029,1,0,1,0.74,0.23,1,0,11,21
40.59582153571815,1,1,1,0.84,3.28,1,0,7,0
51.56168203341478,1,1,1,0.58,0.18,0,0,5,2
40.51945916401029,1,1,1,0.98,2.28,1,0,7,21
32.18190917043987,1,1,1,0.97,0.32,1,0,2,16
41.236599035896994,1,1,1,0.75,1.26,1,0,3,10
38.62672893262663,1,1,0,0.78,0.02,1,0,2,4
48.275370953810736,1,1,1,0.01,0.33,0,0,1,4
34.82337260323543,1,1,1,0.53,0.77,0,1,2,1
45.28961155986661,1,1,1,0.59,0.09,0,0,12,16
48.72985641342569,1,1,0,0.67,0.82,1,0,6,8
27.85268243772228,1,1,1,0.73,0.55,1,0,8,20
34.402721553415205,1,1,1,0.23,1.31,0,1,7,7
48.76165354471037,1,1,1,0.91,0.17,1,0,3,9
32.11178752838562,0,0,1,0.11,4.54,1,0,11,0
57.23827551711472,1,1,1,0.07,1.91,0,0,4,18
52.5413822764082,1,1,1,0.87,0.1,1,0,8,3
44.3739045861292,1,1,0,0.59,0.86,0,0,6,21
39.3931456679808,1,1,1,0.8,1.28,1,0,5,11
51.06979623767002,1,1,0,0.75,0.42,1,0,8,13
26.14333180948205,1,1,1,0.37,0.29,0,0,8,16
45.17524923356909,1,1,1,0.12,0.67,0,0,9,13
37.94188682993109,1,0,1,0.89,2.22,1,0,2,7
